" 2007- 2008 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,35-NewMexico,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,NM,NM Total Mig - US & For,30008,58564,1311130"
"97,NM,NM Total Mig - US,29200,57007,1280785"
"98,NM,NM Total Mig - Foreign,808,1557,30344"
"35,NM,NM Non-Migrants,696154,1486900,33965363"
"48,TX,TEXAS,6661,14117,308951"
"04,AZ,ARIZONA,4032,8026,144869"
"08,CO,COLORADO,2630,5091,122716"
"06,CA,CALIFORNIA,2596,4406,107015"
"12,FL,FLORIDA,976,1827,41147"
"53,WA,WASHINGTON,817,1453,33470"
"57,FR,Foreign,808,1557,30344"
"32,NV,NEVADA,754,1407,32897"
"40,OK,OKLAHOMA,717,1510,28977"
"49,UT,UTAH,643,1415,24929"
"51,VA,VIRGINIA,560,1161,37074"
"41,OR,OREGON,499,801,22340"
"17,IL,ILLINOIS,481,861,21382"
"36,NY,NEW YORK,469,682,20637"
"37,NC,NORTH CAROLINA,450,866,21105"
"13,GA,GEORGIA,422,806,17136"
"29,MO,MISSOURI,390,725,17155"
"20,KS,KANSAS,369,784,12757"
"39,OH,OHIO,366,728,23109"
"42,PA,PENNSYLVANIA,331,626,14809"
"47,TN,TENNESSEE,306,642,15815"
"45,SC,SOUTH CAROLINA,285,613,14420"
"24,MD,MARYLAND,266,474,14731"
"16,ID,IDAHO,253,558,11964"
"26,MI,MICHIGAN,252,470,9490"
"22,LA,LOUISIANA,249,490,9844"
"05,AR,ARKANSAS,248,509,9486"
"18,IN,INDIANA,242,466,10513"
"27,MN,MINNESOTA,226,387,10004"
"25,MA,MASSACHUSETTS,222,334,9616"
"55,WI,WISCONSIN,204,360,8353"
"56,WY,WYOMING,199,442,9401"
"02,AK,ALASKA,198,384,10369"
"30,MT,MONTANA,189,367,8073"
"19,IA,IOWA,186,375,7342"
"15,HI,HAWAII,183,306,8503"
"01,AL,ALABAMA,180,403,8596"
"31,NE,NEBRASKA,153,278,6365"
"21,KY,KENTUCKY,144,291,5610"
"34,NJ,NEW JERSEY,130,214,6218"
"28,MS,MISSISSIPPI,122,264,7147"
"46,SD,SOUTH DAKOTA,117,237,4300"
"09,CT,CONNECTICUT,82,134,4120"
"23,ME,MAINE,72,134,3024"
"11,DC,DISTRICT OF COLUMBIA,66,92,3829"
"38,ND,NORTH DAKOTA,52,103,2328"
"54,WV,WEST VIRGINIA,48,92,1944"
"10,DE,DELAWARE,47,100,1871"
"33,NH,NEW HAMPSHIRE,46,76,2498"
"50,VT,VERMONT,38,55,1009"
"44,RI,RHODE ISLAND,32,65,1527"
