" 2008- 2009 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,50-Vermont,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,VT,VT Total Mig - US & For,9294,14620,422988"
"97,VT,VT Total Mig - US,8920,14137,416497"
"98,VT,VT Total Mig - Foreign,374,483,6491"
"50,VT,VT Non-Migrants,257494,509406,13737837"
"36,NY,NEW YORK,1344,2041,59194"
"33,NH,NEW HAMPSHIRE,1321,2152,50386"
"25,MA,MASSACHUSETTS,1089,1599,53071"
"12,FL,FLORIDA,634,1026,24272"
"09,CT,CONNECTICUT,471,705,25497"
"06,CA,CALIFORNIA,404,610,15375"
"57,FR,Foreign,374,483,6491"
"23,ME,MAINE,315,443,9375"
"42,PA,PENNSYLVANIA,299,488,15688"
"34,NJ,NEW JERSEY,278,455,18938"
"37,NC,NORTH CAROLINA,223,386,9133"
"51,VA,VIRGINIA,209,390,14065"
"08,CO,COLORADO,166,249,6241"
"48,TX,TEXAS,153,282,8879"
"24,MD,MARYLAND,151,270,9057"
"17,IL,ILLINOIS,123,208,25218"
"04,AZ,ARIZONA,119,200,5269"
"44,RI,RHODE ISLAND,116,169,4629"
"53,WA,WASHINGTON,115,186,5190"
"39,OH,OHIO,113,171,4609"
"13,GA,GEORGIA,100,176,4117"
"26,MI,MICHIGAN,98,180,3688"
"45,SC,SOUTH CAROLINA,94,145,3143"
"47,TN,TENNESSEE,90,167,2596"
"41,OR,OREGON,79,107,2435"
"49,UT,UTAH,62,114,1975"
"32,NV,NEVADA,61,101,2306"
"27,MN,MINNESOTA,54,94,2882"
"55,WI,WISCONSIN,54,76,3234"
"18,IN,INDIANA,50,91,3062"
"30,MT,MONTANA,46,64,1416"
"29,MO,MISSOURI,43,70,2480"
"02,AK,ALASKA,42,80,2282"
"21,KY,KENTUCKY,37,54,1149"
"11,DC,DISTRICT OF COLUMBIA,36,52,2106"
"35,NM,NEW MEXICO,36,52,1954"
"22,LA,LOUISIANA,32,50,1965"
"56,WY,WYOMING,30,45,866"
"15,HI,HAWAII,29,52,1016"
"01,AL,ALABAMA,23,38,663"
"05,AR,ARKANSAS,21,33,612"
"19,IA,IOWA,21,28,1098"
"16,ID,IDAHO,20,31,1173"
"54,WV,WEST VIRGINIA,20,37,690"
"20,KS,KANSAS,18,28,447"
"10,DE,DELAWARE,17,31,891"
"40,OK,OKLAHOMA,16,32,559"
"31,NE,NEBRASKA,15,28,846"
"28,MS,MISSISSIPPI,14,20,309"
"46,SD,SOUTH DAKOTA,12,21,278"
"38,ND,NORTH DAKOTA,7,10,171"
